"ubigeo_inei";"departamento";"provincia";"distrito";"region";"macroregion_inei";"macroregion_minsa"
100504;"HUANUCO";"HUAMALIES";"JACAS GRANDE";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100505;"HUANUCO";"HUAMALIES";"JIRCAN";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100506;"HUANUCO";"HUAMALIES";"MIRAFLORES";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100507;"HUANUCO";"HUAMALIES";"MONZON";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100508;"HUANUCO";"HUAMALIES";"PUNCHAO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100509;"HUANUCO";"HUAMALIES";"PUÑOS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100510;"HUANUCO";"HUAMALIES";"SINGA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100511;"HUANUCO";"HUAMALIES";"TANTAMAYO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100601;"HUANUCO";"LEONCIO PRADO";"RUPA-RUPA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100602;"HUANUCO";"LEONCIO PRADO";"DANIEL ALOMIAS ROBLES";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100603;"HUANUCO";"LEONCIO PRADO";"HERMILIO VALDIZAN";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100604;"HUANUCO";"LEONCIO PRADO";"JOSE CRESPO Y CASTILLO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100605;"HUANUCO";"LEONCIO PRADO";"LUYANDO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100606;"HUANUCO";"LEONCIO PRADO";"MARIANO DAMASO BERAUN";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100607;"HUANUCO";"LEONCIO PRADO";"PUCAYACU";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100608;"HUANUCO";"LEONCIO PRADO";"CASTILLO GRANDE";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100609;"HUANUCO";"LEONCIO PRADO";"PUEBLO NUEVO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100610;"HUANUCO";"LEONCIO PRADO";"SANTO DOMINGO DE ANDA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100701;"HUANUCO";"MARAÑON";"HUACRACHUCO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100702;"HUANUCO";"MARAÑON";"CHOLON";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100703;"HUANUCO";"MARAÑON";"SAN BUENAVENTURA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100704;"HUANUCO";"MARAÑON";"LA MORADA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100705;"HUANUCO";"MARAÑON";"SANTA ROSA DE ALTO YANAJANCA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100801;"HUANUCO";"PACHITEA";"PANAO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100802;"HUANUCO";"PACHITEA";"CHAGLLA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100803;"HUANUCO";"PACHITEA";"MOLINO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100804;"HUANUCO";"PACHITEA";"UMARI";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100901;"HUANUCO";"PUERTO INCA";"PUERTO INCA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100902;"HUANUCO";"PUERTO INCA";"CODO DEL POZUZO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100903;"HUANUCO";"PUERTO INCA";"HONORIA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100904;"HUANUCO";"PUERTO INCA";"TOURNAVISTA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
100905;"HUANUCO";"PUERTO INCA";"YUYAPICHIS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101001;"HUANUCO";"LAURICOCHA";"JESUS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101002;"HUANUCO";"LAURICOCHA";"BAÑOS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101003;"HUANUCO";"LAURICOCHA";"JIVIA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101004;"HUANUCO";"LAURICOCHA";"QUEROPALCA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101005;"HUANUCO";"LAURICOCHA";"RONDOS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101006;"HUANUCO";"LAURICOCHA";"SAN FRANCISCO DE ASIS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101007;"HUANUCO";"LAURICOCHA";"SAN MIGUEL DE CAURI";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101101;"HUANUCO";"YAROWILCA";"CHAVINILLO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101102;"HUANUCO";"YAROWILCA";"CAHUAC";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101103;"HUANUCO";"YAROWILCA";"CHACABAMBA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101104;"HUANUCO";"YAROWILCA";"APARICIO POMARES";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101105;"HUANUCO";"YAROWILCA";"JACAS CHICO";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101106;"HUANUCO";"YAROWILCA";"OBAS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101107;"HUANUCO";"YAROWILCA";"PAMPAMARCA";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
101108;"HUANUCO";"YAROWILCA";"CHORAS";"HUANUCO";"CENTRO";"MACROREGION CENTRO"
110101;"ICA";"ICA";"ICA";"ICA";"CENTRO";"MACROREGION CENTRO"
110102;"ICA";"ICA";"LA TINGUIÑA";"ICA";"CENTRO";"MACROREGION CENTRO"
110103;"ICA";"ICA";"LOS AQUIJES";"ICA";"CENTRO";"MACROREGION CENTRO"
110104;"ICA";"ICA";"OCUCAJE";"ICA";"CENTRO";"MACROREGION CENTRO"
110105;"ICA";"ICA";"PACHACUTEC";"ICA";"CENTRO";"MACROREGION CENTRO"
110106;"ICA";"ICA";"PARCONA";"ICA";"CENTRO";"MACROREGION CENTRO"
110107;"ICA";"ICA";"PUEBLO NUEVO";"ICA";"CENTRO";"MACROREGION CENTRO"
110108;"ICA";"ICA";"SALAS";"ICA";"CENTRO";"MACROREGION CENTRO"
110109;"ICA";"ICA";"SAN JOSE DE LOS MOLINOS";"ICA";"CENTRO";"MACROREGION CENTRO"
110110;"ICA";"ICA";"SAN JUAN BAUTISTA";"ICA";"CENTRO";"MACROREGION CENTRO"
110111;"ICA";"ICA";"SANTIAGO";"ICA";"CENTRO";"MACROREGION CENTRO"
110112;"ICA";"ICA";"SUBTANJALLA";"ICA";"CENTRO";"MACROREGION CENTRO"
110113;"ICA";"ICA";"TATE";"ICA";"CENTRO";"MACROREGION CENTRO"
110114;"ICA";"ICA";"YAUCA DEL ROSARIO";"ICA";"CENTRO";"MACROREGION CENTRO"
110201;"ICA";"CHINCHA";"CHINCHA ALTA";"ICA";"CENTRO";"MACROREGION CENTRO"
110202;"ICA";"CHINCHA";"ALTO LARAN";"ICA";"CENTRO";"MACROREGION CENTRO"
110203;"ICA";"CHINCHA";"CHAVIN";"ICA";"CENTRO";"MACROREGION CENTRO"
110204;"ICA";"CHINCHA";"CHINCHA BAJA";"ICA";"CENTRO";"MACROREGION CENTRO"
110205;"ICA";"CHINCHA";"EL CARMEN";"ICA";"CENTRO";"MACROREGION CENTRO"
110206;"ICA";"CHINCHA";"GROCIO PRADO";"ICA";"CENTRO";"MACROREGION CENTRO"
110207;"ICA";"CHINCHA";"PUEBLO NUEVO";"ICA";"CENTRO";"MACROREGION CENTRO"
110208;"ICA";"CHINCHA";"SAN JUAN DE YANAC";"ICA";"CENTRO";"MACROREGION CENTRO"
110209;"ICA";"CHINCHA";"SAN PEDRO DE HUACARPANA";"ICA";"CENTRO";"MACROREGION CENTRO"
110210;"ICA";"CHINCHA";"SUNAMPE";"ICA";"CENTRO";"MACROREGION CENTRO"
110211;"ICA";"CHINCHA";"TAMBO DE MORA";"ICA";"CENTRO";"MACROREGION CENTRO"
110301;"ICA";"NAZCA";"NAZCA";"ICA";"CENTRO";"MACROREGION CENTRO"
110302;"ICA";"NAZCA";"CHANGUILLO";"ICA";"CENTRO";"MACROREGION CENTRO"
110303;"ICA";"NAZCA";"EL INGENIO";"ICA";"CENTRO";"MACROREGION CENTRO"
110304;"ICA";"NAZCA";"MARCONA";"ICA";"CENTRO";"MACROREGION CENTRO"
110305;"ICA";"NAZCA";"VISTA ALEGRE";"ICA";"CENTRO";"MACROREGION CENTRO"
110401;"ICA";"PALPA";"PALPA";"ICA";"CENTRO";"MACROREGION CENTRO"
110402;"ICA";"PALPA";"LLIPATA";"ICA";"CENTRO";"MACROREGION CENTRO"
110403;"ICA";"PALPA";"RIO GRANDE";"ICA";"CENTRO";"MACROREGION CENTRO"
110404;"ICA";"PALPA";"SANTA CRUZ";"ICA";"CENTRO";"MACROREGION CENTRO"
110405;"ICA";"PALPA";"TIBILLO";"ICA";"CENTRO";"MACROREGION CENTRO"
110501;"ICA";"PISCO";"PISCO";"ICA";"CENTRO";"MACROREGION CENTRO"
110502;"ICA";"PISCO";"HUANCANO";"ICA";"CENTRO";"MACROREGION CENTRO"
110503;"ICA";"PISCO";"HUMAY";"ICA";"CENTRO";"MACROREGION CENTRO"
110504;"ICA";"PISCO";"INDEPENDENCIA";"ICA";"CENTRO";"MACROREGION CENTRO"
110505;"ICA";"PISCO";"PARACAS";"ICA";"CENTRO";"MACROREGION CENTRO"
110506;"ICA";"PISCO";"SAN ANDRES";"ICA";"CENTRO";"MACROREGION CENTRO"
110507;"ICA";"PISCO";"SAN CLEMENTE";"ICA";"CENTRO";"MACROREGION CENTRO"
110508;"ICA";"PISCO";"TUPAC AMARU INCA";"ICA";"CENTRO";"MACROREGION CENTRO"
120101;"JUNIN";"HUANCAYO";"HUANCAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120104;"JUNIN";"HUANCAYO";"CARHUACALLANGA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120105;"JUNIN";"HUANCAYO";"CHACAPAMPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120106;"JUNIN";"HUANCAYO";"CHICCHE";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120107;"JUNIN";"HUANCAYO";"CHILCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120108;"JUNIN";"HUANCAYO";"CHONGOS ALTO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120111;"JUNIN";"HUANCAYO";"CHUPURO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120112;"JUNIN";"HUANCAYO";"COLCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120113;"JUNIN";"HUANCAYO";"CULLHUAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120114;"JUNIN";"HUANCAYO";"EL TAMBO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120116;"JUNIN";"HUANCAYO";"HUACRAPUQUIO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120117;"JUNIN";"HUANCAYO";"HUALHUAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120119;"JUNIN";"HUANCAYO";"HUANCAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120120;"JUNIN";"HUANCAYO";"HUASICANCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120121;"JUNIN";"HUANCAYO";"HUAYUCACHI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120122;"JUNIN";"HUANCAYO";"INGENIO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120124;"JUNIN";"HUANCAYO";"PARIAHUANCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120125;"JUNIN";"HUANCAYO";"PILCOMAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120126;"JUNIN";"HUANCAYO";"PUCARA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120127;"JUNIN";"HUANCAYO";"QUICHUAY";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120128;"JUNIN";"HUANCAYO";"QUILCAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120129;"JUNIN";"HUANCAYO";"SAN AGUSTIN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120130;"JUNIN";"HUANCAYO";"SAN JERONIMO DE TUNAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120132;"JUNIN";"HUANCAYO";"SAÑO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120133;"JUNIN";"HUANCAYO";"SAPALLANGA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120134;"JUNIN";"HUANCAYO";"SICAYA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120135;"JUNIN";"HUANCAYO";"SANTO DOMINGO DE ACOBAMBA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120136;"JUNIN";"HUANCAYO";"VIQUES";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120201;"JUNIN";"CONCEPCION";"CONCEPCION";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120202;"JUNIN";"CONCEPCION";"ACO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120203;"JUNIN";"CONCEPCION";"ANDAMARCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120204;"JUNIN";"CONCEPCION";"CHAMBARA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120205;"JUNIN";"CONCEPCION";"COCHAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120206;"JUNIN";"CONCEPCION";"COMAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120207;"JUNIN";"CONCEPCION";"HEROINAS TOLEDO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120208;"JUNIN";"CONCEPCION";"MANZANARES";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120209;"JUNIN";"CONCEPCION";"MARISCAL CASTILLA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120210;"JUNIN";"CONCEPCION";"MATAHUASI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120211;"JUNIN";"CONCEPCION";"MITO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120212;"JUNIN";"CONCEPCION";"NUEVE DE JULIO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120213;"JUNIN";"CONCEPCION";"ORCOTUNA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120214;"JUNIN";"CONCEPCION";"SAN JOSE DE QUERO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120215;"JUNIN";"CONCEPCION";"SANTA ROSA DE OCOPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120301;"JUNIN";"CHANCHAMAYO";"CHANCHAMAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120302;"JUNIN";"CHANCHAMAYO";"PERENE";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120303;"JUNIN";"CHANCHAMAYO";"PICHANAQUI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120304;"JUNIN";"CHANCHAMAYO";"SAN LUIS DE SHUARO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120305;"JUNIN";"CHANCHAMAYO";"SAN RAMON";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120306;"JUNIN";"CHANCHAMAYO";"VITOC";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120401;"JUNIN";"JAUJA";"JAUJA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120402;"JUNIN";"JAUJA";"ACOLLA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120403;"JUNIN";"JAUJA";"APATA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120404;"JUNIN";"JAUJA";"ATAURA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120405;"JUNIN";"JAUJA";"CANCHAYLLO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120406;"JUNIN";"JAUJA";"CURICACA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120407;"JUNIN";"JAUJA";"EL MANTARO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120408;"JUNIN";"JAUJA";"HUAMALI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120409;"JUNIN";"JAUJA";"HUARIPAMPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120410;"JUNIN";"JAUJA";"HUERTAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120411;"JUNIN";"JAUJA";"JANJAILLO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120412;"JUNIN";"JAUJA";"JULCAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120413;"JUNIN";"JAUJA";"LEONOR ORDOÑEZ";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120414;"JUNIN";"JAUJA";"LLOCLLAPAMPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120415;"JUNIN";"JAUJA";"MARCO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120416;"JUNIN";"JAUJA";"MASMA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120417;"JUNIN";"JAUJA";"MASMA CHICCHE";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120418;"JUNIN";"JAUJA";"MOLINOS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120419;"JUNIN";"JAUJA";"MONOBAMBA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120420;"JUNIN";"JAUJA";"MUQUI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120421;"JUNIN";"JAUJA";"MUQUIYAUYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120422;"JUNIN";"JAUJA";"PACA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120423;"JUNIN";"JAUJA";"PACCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120424;"JUNIN";"JAUJA";"PANCAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120425;"JUNIN";"JAUJA";"PARCO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120426;"JUNIN";"JAUJA";"POMACANCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120427;"JUNIN";"JAUJA";"RICRAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120428;"JUNIN";"JAUJA";"SAN LORENZO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120429;"JUNIN";"JAUJA";"SAN PEDRO DE CHUNAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120430;"JUNIN";"JAUJA";"SAUSA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120431;"JUNIN";"JAUJA";"SINCOS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120432;"JUNIN";"JAUJA";"TUNAN MARCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120433;"JUNIN";"JAUJA";"YAULI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120434;"JUNIN";"JAUJA";"YAUYOS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120501;"JUNIN";"JUNIN";"JUNIN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120502;"JUNIN";"JUNIN";"CARHUAMAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120503;"JUNIN";"JUNIN";"ONDORES";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120504;"JUNIN";"JUNIN";"ULCUMAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120601;"JUNIN";"SATIPO";"SATIPO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120602;"JUNIN";"SATIPO";"COVIRIALI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120603;"JUNIN";"SATIPO";"LLAYLLA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120604;"JUNIN";"SATIPO";"MAZAMARI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120605;"JUNIN";"SATIPO";"PAMPA HERMOSA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120606;"JUNIN";"SATIPO";"PANGOA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120607;"JUNIN";"SATIPO";"RIO NEGRO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120608;"JUNIN";"SATIPO";"RIO TAMBO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120609;"JUNIN";"SATIPO";"VIZCATAN DEL ENE";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120701;"JUNIN";"TARMA";"TARMA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120702;"JUNIN";"TARMA";"ACOBAMBA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120703;"JUNIN";"TARMA";"HUARICOLCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120704;"JUNIN";"TARMA";"HUASAHUASI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120705;"JUNIN";"TARMA";"LA UNION";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120706;"JUNIN";"TARMA";"PALCA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120707;"JUNIN";"TARMA";"PALCAMAYO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120708;"JUNIN";"TARMA";"SAN PEDRO DE CAJAS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120709;"JUNIN";"TARMA";"TAPO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120801;"JUNIN";"YAULI";"LA OROYA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120802;"JUNIN";"YAULI";"CHACAPALPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120803;"JUNIN";"YAULI";"HUAY-HUAY";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120804;"JUNIN";"YAULI";"MARCAPOMACOCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120805;"JUNIN";"YAULI";"MOROCOCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120806;"JUNIN";"YAULI";"PACCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120807;"JUNIN";"YAULI";"SANTA BARBARA DE CARHUACAYAN";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120808;"JUNIN";"YAULI";"SANTA ROSA DE SACCO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120809;"JUNIN";"YAULI";"SUITUCANCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120810;"JUNIN";"YAULI";"YAULI";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120901;"JUNIN";"CHUPACA";"CHUPACA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120902;"JUNIN";"CHUPACA";"AHUAC";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120903;"JUNIN";"CHUPACA";"CHONGOS BAJO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120904;"JUNIN";"CHUPACA";"HUACHAC";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120905;"JUNIN";"CHUPACA";"HUAMANCACA CHICO";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120906;"JUNIN";"CHUPACA";"SAN JUAN DE YSCOS";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120907;"JUNIN";"CHUPACA";"SAN JUAN DE JARPA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120908;"JUNIN";"CHUPACA";"TRES DE DICIEMBRE";"JUNIN";"CENTRO";"MACROREGION CENTRO"
120909;"JUNIN";"CHUPACA";"YANACANCHA";"JUNIN";"CENTRO";"MACROREGION CENTRO"
130101;"LA LIBERTAD";"TRUJILLO";"TRUJILLO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130102;"LA LIBERTAD";"TRUJILLO";"EL PORVENIR";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130103;"LA LIBERTAD";"TRUJILLO";"FLORENCIA DE MORA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130104;"LA LIBERTAD";"TRUJILLO";"HUANCHACO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130105;"LA LIBERTAD";"TRUJILLO";"LA ESPERANZA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130106;"LA LIBERTAD";"TRUJILLO";"LAREDO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130107;"LA LIBERTAD";"TRUJILLO";"MOCHE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130108;"LA LIBERTAD";"TRUJILLO";"POROTO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130109;"LA LIBERTAD";"TRUJILLO";"SALAVERRY";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130110;"LA LIBERTAD";"TRUJILLO";"SIMBAL";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130111;"LA LIBERTAD";"TRUJILLO";"VICTOR LARCO HERRERA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130201;"LA LIBERTAD";"ASCOPE";"ASCOPE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130202;"LA LIBERTAD";"ASCOPE";"CHICAMA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130203;"LA LIBERTAD";"ASCOPE";"CHOCOPE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130204;"LA LIBERTAD";"ASCOPE";"MAGDALENA DE CAO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130205;"LA LIBERTAD";"ASCOPE";"PAIJAN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130206;"LA LIBERTAD";"ASCOPE";"RAZURI";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130207;"LA LIBERTAD";"ASCOPE";"SANTIAGO DE CAO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130208;"LA LIBERTAD";"ASCOPE";"CASA GRANDE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130301;"LA LIBERTAD";"BOLIVAR";"BOLIVAR";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130302;"LA LIBERTAD";"BOLIVAR";"BAMBAMARCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130303;"LA LIBERTAD";"BOLIVAR";"CONDORMARCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130304;"LA LIBERTAD";"BOLIVAR";"LONGOTEA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130305;"LA LIBERTAD";"BOLIVAR";"UCHUMARCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130306;"LA LIBERTAD";"BOLIVAR";"UCUNCHA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130401;"LA LIBERTAD";"CHEPEN";"CHEPEN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130402;"LA LIBERTAD";"CHEPEN";"PACANGA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130403;"LA LIBERTAD";"CHEPEN";"PUEBLO NUEVO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130501;"LA LIBERTAD";"JULCAN";"JULCAN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130502;"LA LIBERTAD";"JULCAN";"CALAMARCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130503;"LA LIBERTAD";"JULCAN";"CARABAMBA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130504;"LA LIBERTAD";"JULCAN";"HUASO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130601;"LA LIBERTAD";"OTUZCO";"OTUZCO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
