"username","id","link"
"admin",39,"https://app.powerbi.com/view?r=eyJrIjoiNThkNDgxNTctZjg1Yy00NGVmLWJmNDItOGVjYjUwYjczM2M4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",5,"https://app.powerbi.com/view?r=eyJrIjoiNDJjMzJkYjEtOGUyNC00ZGYxLWEyZjgtOGU3YzVmNjMyZTEwIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",3,"https://app.powerbi.com/view?r=eyJrIjoiNzIyOTUzNWUtOTk2MS00MTNkLTg3ODMtYWJmOWM0NWI1NTI5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",4,"https://app.powerbi.com/view?r=eyJrIjoiNzExNzNjODAtNGQ5Yi00Mjk2LTllYTQtNWYxY2I3OGNiMDBlIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",8,"https://app.powerbi.com/view?r=eyJrIjoiNGY2M2Q2YTMtMzdjMS00NDlmLWFmMTUtNzM0YzZmZWU1ZjQzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",9,"https://app.powerbi.com/view?r=eyJrIjoiMzJhNjVkNjctY2NiOS00ZDA3LTk4ODItZjNiODkyNTgyM2IzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",2,"https://app.powerbi.com/view?r=eyJrIjoiMjQxNDdlMzgtMmNmMC00YjY2LWFjZTItN2QzNDc2OThjZjU3IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",1,"https://app.powerbi.com/view?r=eyJrIjoiYjM0Y2EyZTgtY2RiYy00ZWYzLTlhMWMtNTE0ZjA1M2M1NzQ4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",6,"https://app.powerbi.com/view?r=eyJrIjoiNDcxOThkMTYtOTgxYy00M2Y3LWI1MGMtZWU0ZDFjNGI4NTIyIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",7,"https://app.powerbi.com/view?r=eyJrIjoiZTRiZTQwMzQtMDdiNS00NzViLTg3MjctZDQ5YzM4YmNiODljIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",18,"https://app.powerbi.com/view?r=eyJrIjoiYWVhZjcyYmItZjA5ZS00NzQ3LTk5NzAtYTA1NmFhOGI3Y2M4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"admin",40,"https://app.powerbi.com/view?r=eyJrIjoiNDI5NTFjMzAtYTk4NS00NWU2LWI4MDAtM2E3YTUwOGJmYmZjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"anthony.gamarra",40,"https://app.powerbi.com/view?r=eyJrIjoiNDI5NTFjMzAtYTk4NS00NWU2LWI4MDAtM2E3YTUwOGJmYmZjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"grace.gomez",43,"https://app.powerbi.com/view?r=eyJrIjoiNjAyYTM3MmQtYmVkMy00YTQxLThhODgtNmZhMjQ3YTY4YmVmIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",19,"https://app.powerbi.com/view?r=eyJrIjoiYzgxMGMwMmQtMzgxOS00MWQwLTkwNzYtOWUxNDVlMWRjOTQ5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"edwin.neciosup",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"edwin.neciosup",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"edwin.neciosup",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"bibiana.chota",24,"https://app.powerbi.com/view?r=eyJrIjoiMGVjNmE2ZTYtZTk0ZS00MWFmLTllNDctMjk4M2I4NjE4M2ZjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"edwin.neciosup",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"edwin.neciosup",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"gctic.gsit10",2,"https://app.powerbi.com/view?r=eyJrIjoiMjQxNDdlMzgtMmNmMC00YjY2LWFjZTItN2QzNDc2OThjZjU3IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"gctic.gsit10",36,"https://app.powerbi.com/view?r=eyJrIjoiNTRlNTQ4YWUtNzFhYS00MGRhLWJmNjUtM2YwY2YwMDcwYTUyIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"gctic.gsit10",22,"https://app.powerbi.com/view?r=eyJrIjoiNjNhMmZhNjItZWYzZi00ZjNlLWJmYjMtOGI1ZTJiMjZmYzJlIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"gctic.gsit10",27,"https://app.powerbi.com/view?r=eyJrIjoiNjdiOGQ5ZTgtNWUzNC00ZjU4LTkxNzgtNDc0NzNhNzMxNzBmIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"gctic.gsit10",32,"https://app.powerbi.com/view?r=eyJrIjoiZTkyMzZkNzctYmUzYy00YmFjLTgxZTItMWU2NjcwMjU3OTJiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",16,"https://app.powerbi.com/view?r=eyJrIjoiYmNhMWIwZmYtMTA2MS00NGRlLWE4ODItZGU4NmFjMTYxOTFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",5,"https://app.powerbi.com/view?r=eyJrIjoiNDJjMzJkYjEtOGUyNC00ZGYxLWEyZjgtOGU3YzVmNjMyZTEwIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",3,"https://app.powerbi.com/view?r=eyJrIjoiNzIyOTUzNWUtOTk2MS00MTNkLTg3ODMtYWJmOWM0NWI1NTI5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",4,"https://app.powerbi.com/view?r=eyJrIjoiNzExNzNjODAtNGQ5Yi00Mjk2LTllYTQtNWYxY2I3OGNiMDBlIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",8,"https://app.powerbi.com/view?r=eyJrIjoiNGY2M2Q2YTMtMzdjMS00NDlmLWFmMTUtNzM0YzZmZWU1ZjQzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",9,"https://app.powerbi.com/view?r=eyJrIjoiMzJhNjVkNjctY2NiOS00ZDA3LTk4ODItZjNiODkyNTgyM2IzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",2,"https://app.powerbi.com/view?r=eyJrIjoiMjQxNDdlMzgtMmNmMC00YjY2LWFjZTItN2QzNDc2OThjZjU3IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",1,"https://app.powerbi.com/view?r=eyJrIjoiYjM0Y2EyZTgtY2RiYy00ZWYzLTlhMWMtNTE0ZjA1M2M1NzQ4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",6,"https://app.powerbi.com/view?r=eyJrIjoiNDcxOThkMTYtOTgxYy00M2Y3LWI1MGMtZWU0ZDFjNGI4NTIyIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",7,"https://app.powerbi.com/view?r=eyJrIjoiZTRiZTQwMzQtMDdiNS00NzViLTg3MjctZDQ5YzM4YmNiODljIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",18,"https://app.powerbi.com/view?r=eyJrIjoiYWVhZjcyYmItZjA5ZS00NzQ3LTk5NzAtYTA1NmFhOGI3Y2M4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"dennis.vera",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"juan.rodriguezv",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"carlos.perez",12,"https://app.powerbi.com/view?r=eyJrIjoiM2Q5MTJmYmEtN2JhMi00MTlmLWFlMjItOTdhM2NjNWQ4N2RiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",19,"https://app.powerbi.com/view?r=eyJrIjoiYzgxMGMwMmQtMzgxOS00MWQwLTkwNzYtOWUxNDVlMWRjOTQ5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"dennis.vera",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",24,"https://app.powerbi.com/view?r=eyJrIjoiMGVjNmE2ZTYtZTk0ZS00MWFmLTllNDctMjk4M2I4NjE4M2ZjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"juan.rodriguezv",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"carlos.perez",11,"https://app.powerbi.com/view?r=eyJrIjoiMWZjZGVhYTctNzhiMC00ZDdlLWIxZDUtN2JjYmI4ZTZkZGFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"dennis.vera",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"juan.rodriguezv",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"carlos.perez",29,"https://app.powerbi.com/view?r=eyJrIjoiZDZlNTk3OGItMGJkMy00ZjUyLTgzYmUtNjM4MDM3ZTkzMTZiIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",16,"https://app.powerbi.com/view?r=eyJrIjoiYmNhMWIwZmYtMTA2MS00NGRlLWE4ODItZGU4NmFjMTYxOTFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",5,"https://app.powerbi.com/view?r=eyJrIjoiNDJjMzJkYjEtOGUyNC00ZGYxLWEyZjgtOGU3YzVmNjMyZTEwIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",3,"https://app.powerbi.com/view?r=eyJrIjoiNzIyOTUzNWUtOTk2MS00MTNkLTg3ODMtYWJmOWM0NWI1NTI5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",4,"https://app.powerbi.com/view?r=eyJrIjoiNzExNzNjODAtNGQ5Yi00Mjk2LTllYTQtNWYxY2I3OGNiMDBlIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",8,"https://app.powerbi.com/view?r=eyJrIjoiNGY2M2Q2YTMtMzdjMS00NDlmLWFmMTUtNzM0YzZmZWU1ZjQzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",9,"https://app.powerbi.com/view?r=eyJrIjoiMzJhNjVkNjctY2NiOS00ZDA3LTk4ODItZjNiODkyNTgyM2IzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",2,"https://app.powerbi.com/view?r=eyJrIjoiMjQxNDdlMzgtMmNmMC00YjY2LWFjZTItN2QzNDc2OThjZjU3IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",1,"https://app.powerbi.com/view?r=eyJrIjoiYjM0Y2EyZTgtY2RiYy00ZWYzLTlhMWMtNTE0ZjA1M2M1NzQ4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",6,"https://app.powerbi.com/view?r=eyJrIjoiNDcxOThkMTYtOTgxYy00M2Y3LWI1MGMtZWU0ZDFjNGI4NTIyIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",7,"https://app.powerbi.com/view?r=eyJrIjoiZTRiZTQwMzQtMDdiNS00NzViLTg3MjctZDQ5YzM4YmNiODljIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",18,"https://app.powerbi.com/view?r=eyJrIjoiYWVhZjcyYmItZjA5ZS00NzQ3LTk5NzAtYTA1NmFhOGI3Y2M4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"dennis.vera",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"juan.rodriguezv",28,"https://app.powerbi.com/view?r=eyJrIjoiOGM3NjQ5MTYtZTEzMi00YTI0LThiMjAtNmMxYWU4NzhiNjFjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"reinaldo.penas",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",21,"https://app.powerbi.com/view?r=eyJrIjoiZDQ3ZWI2M2YtNGE1Yy00NjYzLWFiMmMtNjM4ZjhlNDEyZWMzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",19,"https://app.powerbi.com/view?r=eyJrIjoiYzgxMGMwMmQtMzgxOS00MWQwLTkwNzYtOWUxNDVlMWRjOTQ5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"dennis.vera",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"juan.rodriguezv",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"luis.garciaz",24,"https://app.powerbi.com/view?r=eyJrIjoiMGVjNmE2ZTYtZTk0ZS00MWFmLTllNDctMjk4M2I4NjE4M2ZjIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"carlos.perez",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"isaac.villafuerte",10,"https://app.powerbi.com/view?r=eyJrIjoiODVlYjIxZGMtYzZkNi00YTQ4LWE2ZjgtYjljZjRjM2FhNGNkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"emerson.lino",18,"https://app.powerbi.com/view?r=eyJrIjoiYWVhZjcyYmItZjA5ZS00NzQ3LTk5NzAtYTA1NmFhOGI3Y2M4IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"emerson.lino",8,"https://app.powerbi.com/view?r=eyJrIjoiNGY2M2Q2YTMtMzdjMS00NDlmLWFmMTUtNzM0YzZmZWU1ZjQzIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.quivio",16,"https://app.powerbi.com/view?r=eyJrIjoiYmNhMWIwZmYtMTA2MS00NGRlLWE4ODItZGU4NmFjMTYxOTFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.quivio",17,"https://app.powerbi.com/view?r=eyJrIjoiMDk0ZjMzNzItZGZiNC00YWE5LTk0ZDctMjZiMTFkYWIzYjUxIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.quivio",15,"https://app.powerbi.com/view?r=eyJrIjoiODEyYTFlMGYtMzFiNC00NTFjLWI2MDgtYWQwYTAyNjZjNGQyIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.quivio",5,"https://app.powerbi.com/view?r=eyJrIjoiNDJjMzJkYjEtOGUyNC00ZGYxLWEyZjgtOGU3YzVmNjMyZTEwIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",16,"https://app.powerbi.com/view?r=eyJrIjoiYmNhMWIwZmYtMTA2MS00NGRlLWE4ODItZGU4NmFjMTYxOTFkIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.quivio",3,"https://app.powerbi.com/view?r=eyJrIjoiNzIyOTUzNWUtOTk2MS00MTNkLTg3ODMtYWJmOWM0NWI1NTI5IiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
"susan.alvarado",5,"https://app.powerbi.com/view?r=eyJrIjoiNDJjMzJkYjEtOGUyNC00ZGYxLWEyZjgtOGU3YzVmNjMyZTEwIiwidCI6IjM0ZjMyNDE5LTFjMDUtNDc1Ni04OTZlLTQ1ZDYzMzcyNjU5YiIsImMiOjR9"
